,bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
71,61329,30,AB1461,1,Introduced,20090227,Shorthand reporting.,"An act to amend Section 8046 of the Business and Professions Code, relating to shorthand reporting.",0,,20100202,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/AB1461/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1461&sess=0910&house=A
72,61343,30,AB1475,4,Passed,20091011,Emergency medical services.,"An act to amend Section 1797.98a of the Health and Safety Code, relating to emergency medical services.",0,,20091011,"Chaptered by Secretary of State - Chapter 537, Statutes of 2009.",https://legiscan.com/CA/bill/AB1475/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1475&sess=0910&house=A
73,61371,30,AB1503,4,Passed,20100929,Health facilities: emergency physicians: emergency,"An act to amend Section 127405 of, to amend and renumber the heading of Article 3 (commencing with Section 127400) of Chapter 2 of, to add the heading of Chapter 2.5 (commencing with Section 127400) to, and to add Article 2 (commencing with Section 127450) to Chapter 2.5 of, Part 2 of Division 107 of the Health and Safety Code, relating to emergency medical care billing.",0,,20100929,"Chaptered by Secretary of State - Chapter 445, Statutes of 2010.",https://legiscan.com/CA/bill/AB1503/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1503&sess=0910&house=A
74,61380,30,AB1512,5,Vetoed,20091011,Food and drugs: sale.,"An act to add Chapter 3.5 (commencing with Section 110286) to Part 5 of Division 104 of the Health and Safety Code, relating to food and drug safety.",0,,20100114,Consideration of Governor's veto stricken from file.,https://legiscan.com/CA/bill/AB1512/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1512&sess=0910&house=A
75,61382,30,AB1514,4,Passed,20100715,Political Reform Act of 1974: reporting.,"An act to amend Section 84218 of the Government Code, relating to the Political Reform Act of 1974.",0,,20100715,"Chaptered by Secretary of State - Chapter 77, Statutes of 2010.",https://legiscan.com/CA/bill/AB1514/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1514&sess=0910&house=A
76,61396,30,AB1528,1,Introduced,20090227,Telecommunications: lifeline service rates.,"An act to add Section 873.5 to the Public Utilities Code, relating to telecommunications.",0,,20100202,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/AB1528/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1528&sess=0910&house=A
77,61412,30,AB1544,4,Passed,20091011,Health facilities: licensure: outpatient clinic service.,"An act to add Section 1253.6 to the Health and Safety Code, relating to health facilities.",0,,20091011,"Chaptered by Secretary of State - Chapter 543, Statutes of 2009.",https://legiscan.com/CA/bill/AB1544/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1544&sess=0910&house=A
78,61421,30,AB1553,4,Passed,20091011,Telecommunications: universal service: deaf and disabled,"An act to amend Section 2881 of the Public Utilities Code, relating to telecommunications.",0,,20091011,"Chaptered by Secretary of State - Chapter 300, Statutes of 2009.",https://legiscan.com/CA/bill/AB1553/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1553&sess=0910&house=A
79,61450,30,AB1582,4,Passed,20090806,Local agencies: spheres of influence.,"An act to amend Sections 56426.5, 56663, 57051, 57052, 57116, and 57150 of, and to amend and renumber Section 56426.5 of, the Government Code, relating to local agencies.",0,,20090806,"Chaptered by Secretary of State - Chapter 155, Statutes of 2009.",https://legiscan.com/CA/bill/AB1582/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1582&sess=0910&house=A
80,61453,30,AB1585,4,Passed,20100226,State government: reporting requirements: required,"An act to amend Sections 9795 and 10242.5 of, and to add Section 10231.5 to, the Government Code, relating to state agency reports, and declaring the urgency thereof, to take effect immediately.",0,,20100226,"Chaptered by Secretary of State - Chapter 7, Statutes of 2010.",https://legiscan.com/CA/bill/AB1585/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1585&sess=0910&house=A
81,61510,30,AB1642,1,Introduced,20100111,CalWORKs and Food Stamp programs: reporting.,"An act to amend Sections 11020, 11320.2, 11450, 11450.12, 11450.13, and 11451.5 of, and to repeal and add Sections 11004.1, 11265.1, 11265.2, 11265.3, and 18910 of, the Welfare and Institutions Code, relating to public social services.",0,,20100528,"In committee: Set, second hearing. Held under submission.",https://legiscan.com/CA/bill/AB1642/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1642&sess=0910&house=A
82,61516,30,AB1648,4,Passed,20100927,Vehicles: firefighter's operation of firefighting,"An act to amend Sections 1808.1, 12804.9, and 15278 of, to add Section 12804.11 to, and to repeal Sections 12954, 15250.6, and 15250.7 of, the Vehicle Code, relating to vehicles.",0,,20100927,"Chaptered by Secretary of State - Chapter 360, Statutes of 2010.",https://legiscan.com/CA/bill/AB1648/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1648&sess=0910&house=A
83,61522,30,AB1654,1,Introduced,20100115,School districts: emergency vehicles.,"An act to amend Section 38004 of the Education Code, and to amend Section 165 of the Vehicle Code, relating to school districts.",455,Assembly Education,20100127,Referred to Com. on ED.,https://legiscan.com/CA/bill/AB1654/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1654&sess=0910&house=A
84,61526,30,AB1658,4,Passed,20100719,County employees' retirement: service credit: safety,"An act to amend Section 31639.7 of the Government Code, relating to public retirement.",0,,20100719,"Chaptered by Secretary of State - Chapter 118, Statutes of 2010.",https://legiscan.com/CA/bill/AB1658/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1658&sess=0910&house=A
85,61528,30,AB1660,4,Passed,20100709,Airports: emergency aircraft flights for medical,"An act to amend Section 21662.4 of the Public Utilities Code, relating to airports.",0,,20100709,"Chaptered by Secretary of State - Chapter 54, Statutes of 2010.",https://legiscan.com/CA/bill/AB1660/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1660&sess=0910&house=A
86,61529,30,AB1661,1,Introduced,20100119,Trespass: resisting a public officer.,"An act to amend Section 602.5 of the Penal Code, relating to trespass.",0,,20100420,"In committee: Set, final hearing. Failed passage.",https://legiscan.com/CA/bill/AB1661/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1661&sess=0910&house=A
87,61550,30,AB1682,1,Introduced,20100126,Police reports: confidential personal information.,"An act to amend Section 6254 of the Government Code, and to add Section 964.1 to the Penal Code, relating to police reports.",0,,20100504,From committee without further action pursuant to Joint Rule 62(a).,https://legiscan.com/CA/bill/AB1682/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1682&sess=0910&house=A
88,61581,30,AB1713,4,Passed,20100924,Public education: reporting requirements.,"An act to amend Sections 48800, 76002, and 84760.5 of, and to repeal Section 10701 of, the Education Code, relating to public education.",0,,20100924,"Chaptered by Secretary of State - Chapter 236, Statutes of 2010.",https://legiscan.com/CA/bill/AB1713/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1713&sess=0910&house=A
89,61597,30,AB1729,4,Passed,20100924,Civil service examinations: veterans' preference.,"An act to amend Section 18974.5 of the Government Code, relating to civil service examinations.",0,,20100924,"Chaptered by Secretary of State - Chapter 237, Statutes of 2010.",https://legiscan.com/CA/bill/AB1729/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1729&sess=0910&house=A
90,63369,30,AB1754,1,Introduced,20100208,Emergency apportionments: Oakland Unified School,"An act to add Section 41329.60 to the Education Code, relating to school finance.",0,,20100421,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1754/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1754&sess=0910&house=A
91,63443,30,AB1828,1,Introduced,20100211,Correctional Peace Officer Standards and Training.,"An act to amend Sections 13601, 13602, and 13603 of, to amend the heading of Title 4.5 (commencing with Section 13600) of Part 4 of, and to repeal and add Section 13600 of, the Penal Code, relating to corrections.",0,,20100528,"In committee: Set, second hearing. Held under submission.",https://legiscan.com/CA/bill/AB1828/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1828&sess=0910&house=A
92,63566,30,AB1845,1,Introduced,20100212,Vehicles: golf carts: operation on highways: senior,"An act to add Sections 4019.5 and 2114.6 to the Vehicle Code, relating to vehicles.",0,,20100412,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1845/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1845&sess=0910&house=A
93,70234,30,AB1951,1,Introduced,20100217,Vehicles: traffic offenses: punishment.,"An act to amend Sections 21070 and 42001.19 of the Vehicle Code, relating to vehicles.",0,,20100419,In committee: Held under submission.,https://legiscan.com/CA/bill/AB1951/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1951&sess=0910&house=A
94,70253,30,AB1970,1,Introduced,20100217,In-home supportive services providers: emergency shelter,"An act to add Section 12301.65 to the Welfare and Institutions Code, relating to public social services.",0,,20100528,"In committee: Set, second hearing. Held under submission.",https://legiscan.com/CA/bill/AB1970/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_1970&sess=0910&house=A
95,70635,30,AB2051,2,Engrossed,20100513,Emergency services: preparedness.,"An act to add Section 8588.17 to the Government Code, relating to emergency services.",0,,20100812,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2051/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2051&sess=0910&house=A
96,70669,30,AB2085,1,Introduced,20100218,The Housing and Emergency Shelter Trust Fund Act of,"An act to amend Section 53545 of the Health and Safety Code, relating to housing.",459,Assembly Housing and Community Development,20100304,Referred to Com. on H. & C.D.,https://legiscan.com/CA/bill/AB2085/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2085&sess=0910&house=A
97,70681,30,AB2097,2,Engrossed,20100602,Vehicles: confidential home addresses: citations.,"An act to amend Section 1808.4 of the Vehicle Code, relating to vehicles.",0,,20100812,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2097/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2097&sess=0910&house=A
98,70695,30,AB2111,4,Passed,20100929,Service contracts.,"An act to amend Sections 9855, 9855.1, 9855.2, and 9855.9 of, and to add Sections 9855.15 and 9855.85 to, the Business and Professions Code, to amend Section 1794.41 of the Civil Code, and to amend Section 12800 of the Insurance Code, relating to service contracts.",0,,20100929,"Chaptered by Secretary of State - Chapter 543, Statutes of 2010.",https://legiscan.com/CA/bill/AB2111/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2111&sess=0910&house=A
99,70725,30,AB2141,1,Introduced,20100218,Deferred entry of judgment: misdemeanor offenses.,"An act to add Section 790.5 to the Welfare and Institutions Code, relating to juvenile offenders.",0,,20100406,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2141/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2141&sess=0910&house=A
100,70726,30,AB2142,1,Introduced,20100218,State Teachers' Retirement System: service credit.,"An act to amend Section 22703 of the Education Code, relating to the State Teachers' Retirement System.",0,,20100219,From printer. May be heard in committee March 21.,https://legiscan.com/CA/bill/AB2142/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2142&sess=0910&house=A
101,70737,30,AB2153,2,Engrossed,20100426,Emergency room crowding.,"An act to add and repeal Section 1257.10 of the Health and Safety Code, relating to health facilities.",0,,20100830,To inactive file on motion of Senator Strickland.,https://legiscan.com/CA/bill/AB2153/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2153&sess=0910&house=A
102,70757,30,AB2173,4,Passed,20100929,Emergency medical air transportation providers: penalty,"An act to add and repeal Section 76000.10 of the Government Code, relating to emergency services.",0,,20100929,"Chaptered by Secretary of State - Chapter 547, Statutes of 2010.",https://legiscan.com/CA/bill/AB2173/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2173&sess=0910&house=A
103,70758,30,AB2174,1,Introduced,20100218,Medi-Cal: pediatric subacute care units: respiratory,"An act to amend Section 14132.25 of the Welfare and Institutions Code, relating to Medi-Cal.",0,,20100420,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2174/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2174&sess=0910&house=A
104,70797,30,AB2213,4,Passed,20100927,Moore Universal Telephone Service Act.,"An act to amend Sections 871.5, 872, 873, and 878 of the Public Utilities Code, relating to telecommunications.",0,,20100927,"Chaptered by Secretary of State - Chapter 381, Statutes of 2010.",https://legiscan.com/CA/bill/AB2213/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2213&sess=0910&house=A
105,70813,30,AB2229,4,Passed,20100929,Mandated child abuse reporting.,"An act to amend Section 18961.5 of, and to add and repeal Section 18961.7 of, the Welfare and Institutions Code, relating to child abuse reporting.",0,,20100929,"Chaptered by Secretary of State - Chapter 464, Statutes of 2010.",https://legiscan.com/CA/bill/AB2229/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2229&sess=0910&house=A
106,70832,30,AB2248,5,Vetoed,20100929,Emergency medical care.,"An act to amend Section 1797.98b of the Health and Safety Code, relating to emergency medical care.",0,,20100929,Vetoed by Governor.,https://legiscan.com/CA/bill/AB2248/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2248&sess=0910&house=A
107,71154,30,AB2323,1,Introduced,20100219,Direct service contracts.,"An act to add and repeal Section 8449 of the Education Code, relating to child care and development services.",0,,20100528,"In committee: Set, second hearing. Held under submission.",https://legiscan.com/CA/bill/AB2323/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2323&sess=0910&house=A
108,71166,30,AB2335,2,Engrossed,20100602,Education finance: school-based financial reporting,"An act to add Section 41055 to, and to add and repeal Section 41054 of, the Education Code, relating to education finance.",489,Senate Rules,20100623,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on RLS.",https://legiscan.com/CA/bill/AB2335/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2335&sess=0910&house=A
